w,k,Output,Index,Symbol
üĂĀ,ÿ,933,966,üĂĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,883,967,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,674,968,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þý,ā,701,969,þýā
āÿÿ,þ,878,970,āÿÿþ
þĀÿÿ,ý,645,971,þĀÿÿý
ýĂ,þ,813,972,ýĂþ
þþĀ,ÿ,602,973,þþĀÿ
ÿþĀ,þ,637,974,ÿþĀþ
þýÿ,ý,941,975,þýÿý
ý,ö,253,976,ýö
ö,ë,246,977,öë
ë,Ú,235,978,ëÚ
Ú,Û,218,979,ÚÛ
Û,è,219,980,Ûè
è,ù,232,981,èù
ù,Ă,249,982,ùĂ
Ă,ď,258,983,Ăď
ď,ē,271,984,ďē
ē,č,275,985,ēč
č,ĉ,269,986,čĉ
ĉ,Ą,265,987,ĉĄ
ĄĀ,ā,927,988,ĄĀā
ā,Ă,257,989,āĂ
Ăþ,ý,892,990,Ăþý
ýý,Ā,802,991,ýýĀ
ĀĀþþ,Ā,683,992,ĀĀþþĀ
Āÿþ,ÿ,615,993,Āÿþÿ
ÿĀĀ,ā,629,994,ÿĀĀā
āÿÿ,ý,878,995,āÿÿý
ýÿÿ,þ,705,996,ýÿÿþ
þÿ,Ă,523,997,þÿĂ
Ă,ý,258,998,Ăý
ýþ,ÿ,699,999,ýþÿ
ÿā,ÿ,710,1000,ÿāÿ
ÿÿÿþĀ,ú,681,1001,ÿÿÿþĀú
ú,ò,250,1002,úò
ò,ñ,242,1003,òñ
ñ,ò,241,1004,ñò
ò,î,242,1005,òî
î,õ,238,1006,îõ
õ,Ā,245,1007,õĀ
Ā,ē,256,1008,Āē
ē,ĝ,275,1009,ēĝ
ĝ,ģ,285,1010,ĝģ
ģ,Ĝ,291,1011,ģĜ
Ĝ,č,284,1012,Ĝč
č,ā,269,1013,čā
āÿ,Ă,620,1014,āÿĂ
Ăÿ,ā,709,1015,Ăÿā
āþ,ÿ,644,1016,āþÿ
ÿÿþĀÿ,ÿ,669,1017,ÿÿþĀÿÿ
ÿÿĀþþ,ÿ,848,1018,ÿÿĀþþÿ
ÿÿĀĀ,ÿ,664,1019,ÿÿĀĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,967,1020,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿ,ý,532,1021,ÿÿÿÿÿÿÿÿÿÿÿý
ýÿĀ,ÿ,858,1022,ýÿĀÿ
ÿþþ,Ā,564,1023,ÿþþĀ
ĀÿĀþ,ü,738,1024,ĀÿĀþü
üĀ,ý,758,1025,üĀý
ýú,Í,744,1026,ýúÍ
Í,Æ,205,1027,ÍÆ
Æ,ç,198,1028,Æç
ç,ā,231,1029,çā
ā,Č,257,1030,āČ
Č,Ď,268,1031,ČĎ
Ď,ć,270,1032,Ďć
ć,ć,263,1033,ćć
ć,Ą,263,1034,ćĄ
Ą,ý,260,1035,Ąý
ýÿ,ý,654,1036,ýÿý
ý,ø,253,1037,ýø
ø,ö,248,1038,øö
ö,ò,246,1039,öò
òñ,ą,1003,1040,òñą
ą,Ę,261,1041,ąĘ
Ę,ı,280,1042,Ęı
ı,ĩ,305,1043,ıĩ
ĩ,ĉ,297,1044,ĩĉ
ĉ,ā,265,1045,ĉā
āā,ý,707,1046,āāý
ýĀ,Ā,543,1047,ýĀĀ
Ā,ù,256,1048,Āù
ù,ą,249,1049,ùą
ą,ÿ,261,1050,ąÿ
ÿÿÿ,ý,514,1051,ÿÿÿý
ýā,ý,846,1052,ýāý
ýĂ,ÿ,813,1053,ýĂÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1020,1054,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,647,1055,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þþÿĀ,þ,676,1056,þþÿĀþ
þÿÿĀÿÿ,ÿ,851,1057,þÿÿĀÿÿÿ
ÿÿÿþ,ý,660,1058,ÿÿÿþý
ýþÿ,þ,999,1059,ýþÿþ
þ,ô,254,1060,þô
ô,Ý,244,1061,ôÝ
Ý,Õ,221,1062,ÝÕ
Õ,á,213,1063,Õá
á,í,225,1064,áí
í,Ą,237,1065,íĄ
Ą,ė,260,1066,Ąė
ė,đ,279,1067,ėđ
đ,ċ,273,1068,đċ
ċ,ċ,267,1069,ċċ
ċ,Ą,267,1070,ċĄ
ĄĀ,ý,927,1071,ĄĀý
ýÿ,þ,654,1072,ýÿþ
þÿÿÿĀÿ,ÿ,663,1073,þÿÿÿĀÿÿ
ÿÿÿÿÿĀþ,ÿ,730,1074,ÿÿÿÿÿĀþÿ
ÿÿĀĀ,û,664,1075,ÿÿĀĀû
û,Ā,251,1076,ûĀ
ĀÿĀÿÿ,ÿ,791,1077,ĀÿĀÿÿÿ
ÿþþÿ,Ā,912,1078,ÿþþÿĀ
ĀĀþ,ý,575,1079,ĀĀþý
ýā,Ā,846,1080,ýāĀ
Āÿþ,ā,615,1081,Āÿþā
āā,ÿ,707,1082,āāÿ
ÿþ,û,524,1083,ÿþû
ûù,õ,804,1084,ûùõ
õ,ê,245,1085,õê
ê,è,234,1086,êè
è,õ,232,1087,èõ
õ,Ć,245,1088,õĆ
Ć,ė,262,1089,Ćė
ė,Ī,279,1090,ėĪ
Ī,Ĩ,298,1091,ĪĨ
Ĩ,č,296,1092,Ĩč
č,Ă,269,1093,čĂ
Ăā,þ,760,1094,Ăāþ
þ,Ă,254,1095,þĂ
Ă,Ā,258,1096,ĂĀ
ĀÿĀþ,ý,738,1097,ĀÿĀþý
ýÿ,ā,654,1098,ýÿā
āþÿ,ÿ,1016,1099,āþÿÿ
ÿÿĀĀÿ,ÿ,1019,1100,ÿÿĀĀÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1054,1101,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿþ,þ,533,1102,ÿÿÿÿÿÿÿþþ
þÿÿĀÿþ,Ā,616,1103,þÿÿĀÿþĀ
Āÿþ,þ,615,1104,Āÿþþ
þÿ,û,523,1105,þÿû
û,î,251,1106,ûî
î,µ,238,1107,îµ
µ,Ó,181,1108,µÓ
Ó,ą,211,1109,Óą
ą,Ě,261,1110,ąĚ
Ě,ċ,282,1111,Ěċ
ċ,ď,267,1112,ċď
ď,ć,271,1113,ďć
ć,ą,263,1114,ćą
ą,ą,261,1115,ąą
ą,Ā,261,1116,ąĀ
Ā,ú,256,1117,Āú
ú,ÿ,250,1118,úÿ
ÿ,÷,255,1119,ÿ÷
÷,ù,247,1120,÷ù
ù,þ,249,1121,ùþ
þþþ,ö,700,1122,þþþö
öò,í,1039,1123,öòí
í,ă,237,1124,íă
ă,Ĺ,259,1125,ăĹ
Ĺ,Į,313,1126,ĹĮ
Į,Ą,302,1127,ĮĄ
Ą,ă,260,1128,Ąă
ă,ā,259,1129,ăā
ā,ý,257,1130,āý
ýĂ,Ā,813,1131,ýĂĀ
Āþÿÿÿ,ý,547,1132,Āþÿÿÿý
ýāĀ,ÿ,1080,1133,ýāĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1101,1134,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,631,1135,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þþÿĀþ,ÿ,1056,1136,þþÿĀþÿ
ÿÿþ,ā,522,1137,ÿÿþā
āþ,ü,644,1138,āþü
üă,ý,962,1139,üăý
ýü,ý,702,1140,ýüý
ýò,Þ,894,1141,ýòÞ
Þ,Î,222,1142,ÞÎ
Î,å,206,1143,Îå
å,ö,229,1144,åö
ö,č,246,1145,öč
č,Ĕ,269,1146,čĔ
Ĕ,ė,276,1147,Ĕė
ė,Ď,279,1148,ėĎ
Ď,ý,270,1149,Ďý
ýā,þ,846,1150,ýāþ
þþþ,Ā,700,1151,þþþĀ
Ā,ā,256,1152,Āā
āþþ,þ,736,1153,āþþþ
þþþÿ,Ă,856,1154,þþþÿĂ
Ăÿ,ÿ,709,1155,Ăÿÿ
ÿü,þ,879,1156,ÿüþ
þĀĀ,ÿ,723,1157,þĀĀÿ
ÿþ,ý,524,1158,ÿþý
ýĀþ,Ā,885,1159,ýĀþĀ
ĀĀĀÿ,Ā,909,1160,ĀĀĀÿĀ
Āý,þ,653,1161,Āýþ
þþÿ,ā,633,1162,þþÿā
āāÿ,ÿ,1082,1163,āāÿÿ
ÿÿÿþĀ,ý,681,1164,ÿÿÿþĀý
ýĀ,ā,543,1165,ýĀā
āý,ā,1130,1166,āýā
āĀ,ÿ,711,1167,āĀÿ
ÿþÿþ,ö,785,1168,ÿþÿþö
ö,í,246,1169,öí
í,é,237,1170,íé
é,ï,233,1171,éï
ï,ù,239,1172,ïù
ù,Ĝ,249,1173,ùĜ
Ĝ,Ī,284,1174,ĜĪ
ĪĨ,đ,1091,1175,ĪĨđ
đ,Ă,273,1176,đĂ
Ăþ,Ā,892,1177,ĂþĀ
Ā,Ă,256,1178,ĀĂ
Ăý,ā,998,1179,Ăýā
āþÿ,þ,1016,1180,āþÿþ
þā,ÿ,795,1181,þāÿ
ÿü,ă,879,1182,ÿüă
ăÿ,ÿ,876,1183,ăÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1134,1184,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿþ,ÿ,533,1185,ÿÿÿÿÿÿÿþÿ
ÿÿþÿÿ,ÿ,930,1186,ÿÿþÿÿÿ
ÿĀÿ,þ,552,1187,ÿĀÿþ
þø,ã,827,1188,þøã
ã,ª,227,1189,ãª
ª,ç,170,1190,ªç
ç,Ğ,231,1191,çĞ
Ğ,ě,286,1192,Ğě
ě,ċ,283,1193,ěċ
ċ,Đ,267,1194,ċĐ
Đ,ē,272,1195,Đē
ē,Ċ,275,1196,ēĊ
Ċ,Ą,266,1197,ĊĄ
Ą,þ,260,1198,Ąþ
þ,ü,254,1199,þü
üÿ,ö,703,1200,üÿö
ö,ú,246,1201,öú
ú,û,250,1202,úû
û,ñ,251,1203,ûñ
ñî,ú,747,1204,ñîú
úĀ,ý,949,1205,úĀý
ýÿ,ò,654,1206,ýÿò
ò,æ,242,1207,òæ
æ,ć,230,1208,æć
ć,Ŀ,263,1209,ćĿ
Ŀ,ĥ,319,1210,Ŀĥ
ĥ,Ă,293,1211,ĥĂ
ĂĄ,þ,814,1212,ĂĄþ
þÿĀ,ý,527,1213,þÿĀý
ýĀĀ,ÿ,1047,1214,ýĀĀÿ
ÿĀÿÿÿÿÿÿ,ÿ,732,1215,ÿĀÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1184,1216,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ÿ,780,1217,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿþā,þ,887,1218,ÿþāþ
þþÿÿ,Ā,692,1219,þþÿÿĀ
Āý,ÿ,653,1220,Āýÿ
ÿý,ø,542,1221,ÿýø
ø,ß,248,1222,øß
ß,Ï,223,1223,ßÏ
Ï,Ý,207,1224,ÏÝ
Ý,ó,221,1225,Ýó
ó,Ē,243,1226,óĒ
Ē,Ė,274,1227,ĒĖ
Ė,Ē,278,1228,ĖĒ
Ē,ĉ,274,1229,Ēĉ
ĉ,ă,265,1230,ĉă
ă,ü,259,1231,ăü
ü,ü,252,1232,üü
üă,þ,962,1233,üăþ
þü,Ā,1199,1234,þüĀ
ĀĂ,ý,1178,1235,ĀĂý
ýý,þ,802,1236,ýýþ
þĄ,ü,953,1237,þĄü
üþ,Ā,756,1238,üþĀ
Āÿþ,ă,615,1239,Āÿþă
ă,Ą,259,1240,ăĄ
Ąă,Ĉ,1128,1241,ĄăĈ
Ĉ,ā,264,1242,Ĉā
ā,ă,257,1243,āă
ăĄ,Ă,1240,1244,ăĄĂ
Ăā,ā,760,1245,Ăāā
āĀÿ,ÿ,1167,1246,āĀÿÿ
ÿÿþ,ý,522,1247,ÿÿþý
ýý,ý,802,1248,ýýý
ýþ,ù,699,1249,ýþù
ù,û,249,1250,ùû
û,÷,251,1251,û÷
÷,ú,247,1252,÷ú
úû,ý,1202,1253,úûý
ýû,ý,803,1254,ýûý
ýā,ā,846,1255,ýāā
āÿÿ,Ā,878,1256,āÿÿĀ
Āþ,ü,526,1257,Āþü
üþ,ÿ,756,1258,üþÿ
ÿý,ü,542,1259,ÿýü
ü,ā,252,1260,üā
āĆ,ÿ,816,1261,āĆÿ
ÿ÷,ò,1119,1262,ÿ÷ò
ò,ä,242,1263,òä
ä,î,228,1264,äî
î,ü,238,1265,îü
ü,ġ,252,1266,üġ
ġ,Ķ,289,1267,ġĶ
Ķ,ğ,310,1268,Ķğ
ğ,Ĉ,287,1269,ğĈ
Ĉ,Ā,264,1270,ĈĀ
ĀĀÿ,þ,822,1271,ĀĀÿþ
þÿ,ā,523,1272,þÿā
āÿĀ,ÿ,788,1273,āÿĀÿ
ÿĀÿÿÿÿÿÿÿ,ÿ,1215,1274,ÿĀÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,1184,1275,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þÿÿþÿ,ÿ,797,1276,þÿÿþÿÿ
ÿÿÿÿ,û,515,1277,ÿÿÿÿû
û,Ù,251,1278,ûÙ
Ù,¤,217,1279,Ù¤
¤,Ā,164,1280,¤Ā
Ā,ĩ,256,1281,Āĩ
ĩ,đ,297,1282,ĩđ
đ,ĕ,273,1283,đĕ
ĕ,Ĝ,277,1284,ĕĜ
Ĝ,Ć,284,1285,ĜĆ
Ć,þ,262,1286,Ćþ
þ,ù,254,1287,þù
ù,ÿ,249,1288,ùÿ
ÿÿ,ú,513,1289,ÿÿú
ú,ú,250,1290,úú
úĀ,ü,949,1291,úĀü
ü,ý,252,1292,üý
ýþù,í,1249,1293,ýþùí
í,ñ,237,1294,íñ
ñ,ý,241,1295,ñý
ýý,ÿ,802,1296,ýýÿ
ÿā,ì,710,1297,ÿāì
ì,â,236,1298,ìâ
â,ġ,226,1299,âġ
ġ,Ń,289,1300,ġŃ
Ń,Ē,323,1301,ŃĒ
Ē,ā,274,1302,Ēā
āýā,ā,1166,1303,āýāā
āþÿ,Ā,1016,1304,āþÿĀ
ĀĀÿ,ÿ,822,1305,ĀĀÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1216,1306,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,607,1307,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þÿÿÿÿ,ü,549,1308,þÿÿÿÿü
üăý,ø,1139,1309,üăýø
ø,Ā,248,1310,øĀ
Ā,ï,256,1311,Āï
ï,Ó,239,1312,ïÓ
Ó,Ï,211,1313,ÓÏ
Ï,î,207,1314,Ïî
î,Ć,238,1315,îĆ
Ć,Ė,262,1316,ĆĖ
Ėė,Ď,836,1317,ĖėĎ
Ďý,Ā,1149,1318,ĎýĀ
Āý,ü,653,1319,Āýü
üă,Ā,962,1320,üăĀ
Āù,Ć,1048,1321,ĀùĆ
Ć,ü,262,1322,Ćü
üÿ,ÿ,703,1323,üÿÿ
ÿþý,ā,1158,1324,ÿþýā
ā,ą,257,1325,āą
ą,ć,261,1326,ąć
ć,Ĉ,263,1327,ćĈ
Ĉ,Ċ,264,1328,ĈĊ
Ċ,Ċ,266,1329,ĊĊ
Ċ,ą,266,1330,Ċą
ąĄă,Ă,819,1331,ąĄăĂ
ĂþĀ,Ā,1177,1332,ĂþĀĀ
Āÿÿÿÿÿ,þ,590,1333,Āÿÿÿÿÿþ
þĀÿÿÿ,þ,679,1334,þĀÿÿÿþ
þÿþ,Ā,649,1335,þÿþĀ
Āþ,ý,526,1336,Āþý
ýýý,û,1248,1337,ýýýû
ûù,ö,804,1338,ûùö
ö,ð,246,1339,öð
ð,û,240,1340,ðû
û,õ,251,1341,ûõ
õú,ü,916,1342,õúü
ü,ö,252,1343,üö
ö,ù,246,1344,öù
ù,ā,249,1345,ùā
ā,û,257,1346,āû
ûā,ā,831,1347,ûāā
āÿü,ÿ,965,1348,āÿüÿ
ÿ,ą,255,1349,ÿą
ąĄ,ą,763,1350,ąĄą
ą,÷,261,1351,ą÷
÷,ê,247,1352,÷ê
ê,æ,234,1353,êæ
æ,ð,230,1354,æð
ð,Ċ,240,1355,ðĊ
Ċ,İ,266,1356,Ċİ
İ,ı,304,1357,İı
ı,đ,305,1358,ıđ
đ,ă,273,1359,đă
ăā,Ā,1129,1360,ăāĀ
Āÿÿ,ý,539,1361,Āÿÿý
ýāĀÿ,ÿ,1133,1362,ýāĀÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1306,1363,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿþ,þ,660,1364,ÿÿÿþþ
þÿĀþ,ÿ,596,1365,þÿĀþÿ
ÿĀÿþ,ú,1187,1366,ÿĀÿþú
ú,á,250,1367,úá
á,,225,1368,á
,Ċ,156,1369,Ċ
Ċ,ħ,266,1370,Ċħ
ħ,Đ,295,1371,ħĐ
Đ,ĩ,272,1372,Đĩ
ĩ,č,297,1373,ĩč
č,ü,269,1374,čü
üþ,þ,756,1375,üþþ
þü,û,1199,1376,þüû
ûú,þ,825,1377,ûúþ
þÿ,÷,523,1378,þÿ÷
÷,þ,247,1379,÷þ
þü,ÿ,1199,1380,þüÿ
ÿā,ü,710,1381,ÿāü
ü,ð,252,1382,üð
ð,ð,240,1383,ðð
ð,ú,240,1384,ðú
ú,ý,250,1385,úý
ýĀĀ,û,1047,1386,ýĀĀû
û,Û,251,1387,ûÛ
Û,ø,219,1388,Ûø
ø,ņ,248,1389,øņ
ņ,ī,326,1390,ņī
ī,ą,299,1391,īą
ąÿ,Ă,1050,1392,ąÿĂ
Ăÿÿ,ÿ,1155,1393,Ăÿÿÿ
ÿþĀ,Ā,637,1394,ÿþĀĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,936,1395,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ÿ,937,1396,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿÿĀÿÿ,þ,931,1397,ÿÿĀÿÿþ
þÿÿÿĀÿÿ,ÿ,1073,1398,þÿÿÿĀÿÿÿ
ÿÿþÿ,ý,718,1399,ÿÿþÿý
ýā,ÿ,846,1400,ýāÿ
ÿþý,ø,1158,1401,ÿþýø
ø,ë,248,1402,øë
ë,Å,235,1403,ëÅ
Å,Ö,197,1404,ÅÖ
Ö,ø,214,1405,Öø
ø,Ĝ,248,1406,øĜ
Ĝ,ė,284,1407,Ĝė
ėĎ,Ć,1148,1408,ėĎĆ
Ćü,þ,1322,1409,Ćüþ
þÿ,ü,523,1410,þÿü
üÿ,ă,703,1411,üÿă
ăÿ,ý,876,1412,ăÿý
ýÿ,û,654,1413,ýÿû
ûā,ă,831,1414,ûāă
ă,ć,259,1415,ăć
ćČ,ċ,903,1416,ćČċ
ċ,ĉ,267,1417,ċĉ
ĉ,Ć,265,1418,ĉĆ
Ć,ć,262,1419,Ćć
ć,ā,263,1420,ćā
āĀÿ,Ā,1167,1421,āĀÿĀ
ĀÿĀ,Ā,603,1422,ĀÿĀĀ
ĀÿÿÿÿĀÿ,þ,667,1423,ĀÿÿÿÿĀÿþ
þÿÿÿÿÿÿÿÿÿ,ÿ,715,1424,þÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿþÿþ,ü,741,1425,ÿÿÿÿþÿþü
üþ,ü,756,1426,üþü
ü,è,252,1427,üè
è,Û,232,1428,èÛ
Û,í,219,1429,Ûí
íă,Ā,1124,1430,íăĀ
Āÿÿÿ,ā,541,1431,Āÿÿÿā
āý,ÿ,1130,1432,āýÿ
ÿĀĀ,ü,629,1433,ÿĀĀü
üā,ć,1260,1434,üāć
ćĄ,ÿ,1034,1435,ćĄÿ
ÿ,õ,255,1436,ÿõ
õ,â,245,1437,õâ
â,è,226,1438,âè
è,ú,232,1439,èú
ú,ĩ,250,1440,úĩ
ĩ,ĸ,297,1441,ĩĸ
ĸ,ĝ,312,1442,ĸĝ
ĝ,ā,285,1443,ĝā
āā,Ā,707,1444,āāĀ
ĀÿÿĀþ,Ā,783,1445,ĀÿÿĀþĀ
ĀþĀÿþ,ÿ,727,1446,ĀþĀÿþÿ
ÿÿÿĀÿÿÿÿ,ÿ,693,1447,ÿÿÿĀÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿ,þ,521,1448,ÿÿÿÿÿÿÿÿÿÿþ
þĀÿÿÿ,ÿ,679,1449,þĀÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ý,780,1450,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþý
ýĀĀÿ,ÿ,1214,1451,ýĀĀÿÿ
ÿÿÿû,å,874,1452,ÿÿÿûå
å,,229,1453,å
,ā,158,1454,ā
ā,ī,257,1455,āī
ī,ğ,299,1456,īğ
ğ,ĝ,287,1457,ğĝ
ĝ,ĉ,285,1458,ĝĉ
ĉ,û,265,1459,ĉû
û,ÿ,251,1460,ûÿ
ÿ,ø,255,1461,ÿø
ø,þ,248,1462,øþ
þý,ü,701,1463,þýü
üý,ý,1292,1464,üýý
ý,ù,253,1465,ýù
ù,Ā,249,1466,ùĀ
Ā,û,256,1467,Āû
ûĀ,þ,1076,1468,ûĀþ
þù,þ,1287,1469,þùþ
þù,ò,1287,1470,þùò
ò,û,242,1471,òû
ûú,ü,825,1472,ûúü
üü,ÿ,1232,1473,üüÿ
ÿÿ,ç,513,1474,ÿÿç
ç,Ý,231,1475,çÝ
Ý,ł,221,1476,Ýł
ł,Ľ,322,1477,łĽ
Ľ,Ć,317,1478,ĽĆ
Ć,Ā,262,1479,ĆĀ
ĀĀ,ú,546,1480,ĀĀú
ú,Ą,250,1481,úĄ
Ą,ÿ,260,1482,Ąÿ
ÿĀÿÿÿÿÿÿÿÿ,ÿ,1274,1483,ÿĀÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ÿ,734,1484,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿĀ,þ,695,1485,ÿÿÿÿÿÿÿÿÿÿÿÿÿĀþ
þþÿĀþÿ,Ā,1136,1486,þþÿĀþÿĀ
ĀÿþĀ,ÿ,682,1487,ĀÿþĀÿ
ÿý,Ā,542,1488,ÿýĀ
Āþý,û,1336,1489,Āþýû
û,à,251,1490,ûà
à,Ã,224,1491,àÃ
Ã,Ú,195,1492,ÃÚ
Ú,Ĉ,218,1493,ÚĈ
Ĉ,ě,264,1494,Ĉě
ě,ę,283,1495,ěę
ę,Ĉ,281,1496,ęĈ
Ĉ,þ,264,1497,Ĉþ
þýÿ,ā,941,1498,þýÿā
āýā,Ā,1166,1499,āýāĀ
Āÿû,ý,934,1500,Āÿûý
ý,ă,253,1501,ýă
ăć,đ,1415,1502,ăćđ
đċ,Č,1068,1503,đċČ
Č,Ĉ,268,1504,ČĈ
Ĉā,ÿ,1242,1505,Ĉāÿ
ÿÿĀ,ā,545,1506,ÿÿĀā
āÿÿÿ,Ā,888,1507,āÿÿÿĀ
ĀÿÿÿĀ,ÿ,614,1508,ĀÿÿÿĀÿ
ÿÿÿþÿ,ÿ,716,1509,ÿÿÿþÿÿ
ÿÿÿÿĀÿ,ÿ,535,1510,ÿÿÿÿĀÿÿ
ÿÿþÿ,þ,718,1511,ÿÿþÿþ
þþā,ÿ,735,1512,þþāÿ
ÿü,Ă,879,1513,ÿüĂ
Ăý,ý,998,1514,Ăýý
ý,÷,253,1515,ý÷
÷,â,247,1516,÷â
â,Ø,226,1517,âØ
Ø,ÿ,216,1518,Øÿ
ÿþý,Ć,1158,1519,ÿþýĆ
Ćþ,ă,1286,1520,Ćþă
ă,ý,259,1521,ăý
ýă,ü,1501,1522,ýăü
üýý,û,1464,1523,üýýû
û,Ă,251,1524,ûĂ
Ăÿ,ù,709,1525,Ăÿù
ùą,Ċ,1049,1526,ùąĊ
Ċ,ā,266,1527,Ċā
āĄ,ù,761,1528,āĄù
ù,ä,249,1529,ùä
ä,à,228,1530,äà
à,ó,224,1531,àó
ó,Ġ,243,1532,óĠ
Ġ,Ľ,288,1533,ĠĽ
Ľ,ġ,317,1534,Ľġ
ġ,ā,289,1535,ġā
āĄ,Ā,761,1536,āĄĀ
Āý,ā,653,1537,Āýā
