w,k,Output,Index,Symbol
ÿÿÿþ,Ā,523,927,ÿÿÿþĀ
Āÿÿÿÿÿÿ,ø,579,928,Āÿÿÿÿÿÿø
ø,ñ,248,929,øñ
ñ,î,241,930,ñî
î,ò,238,931,îò
ò,ð,242,932,òð
ð,ô,240,933,ðô
ô,ā,244,934,ôā
ā,Đ,257,935,āĐ
Đ,Ė,272,936,ĐĖ
Ė,ě,278,937,Ėě
ě,Ć,283,938,ěĆ
Ćÿÿ,ÿ,876,939,Ćÿÿÿ
ÿÿÿÿþ,ÿ,667,940,ÿÿÿÿþÿ
ÿþþ,Ă,754,941,ÿþþĂ
Ăÿÿÿÿ,þ,610,942,Ăÿÿÿÿþ
þ,û,254,943,þû
û,þ,251,944,ûþ
þÿ,Ą,551,945,þÿĄ
Ą,Ā,260,946,ĄĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,900,947,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ü,738,948,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿü
üü,ÿ,827,949,üüÿ
ÿā,ă,584,950,ÿāă
ăÿ,ü,811,951,ăÿü
üĂÿ,ÿ,903,952,üĂÿÿ
ÿ,ñ,255,953,ÿñ
ñ,Ñ,241,954,ñÑ
Ñ,ë,209,955,Ñë
ë,Ą,235,956,ëĄ
Ą,Č,260,957,ĄČ
Č,č,268,958,Čč
č,ć,269,959,čć
ć,ć,263,960,ćć
ć,ă,263,961,ćă
ă,þ,259,962,ăþ
þÿý,ö,582,963,þÿýö
ö,÷,246,964,ö÷
÷,ò,247,965,÷ò
ò,ï,242,966,òï
ï,ą,239,967,ïą
ą,Đ,261,968,ąĐ
Đ,ħ,272,969,Đħ
ħ,č,295,970,ħč
č,ÿ,269,971,čÿ
ÿÿÿ,ý,514,972,ÿÿÿý
ýāÿ,ú,547,973,ýāÿú
ú,Ă,250,974,úĂ
Ăÿ,Ā,570,975,ĂÿĀ
ĀĀ,ý,800,976,ĀĀý
ýā,ü,528,977,ýāü
üĂÿÿ,ÿ,952,978,üĂÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,901,979,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,593,980,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þýÿ,ā,557,981,þýÿā
āĀÿÿÿÿ,þ,687,982,āĀÿÿÿÿþ
þÿÿĀÿÿ,ÿ,741,983,þÿÿĀÿÿÿ
ÿÿÿÿé,Ý,877,984,ÿÿÿÿéÝ
Ý,ê,221,985,Ýê
ê,õ,234,986,êõ
õ,ċ,245,987,õċ
ċ,Ĝ,267,988,ċĜ
Ĝ,Ė,284,989,ĜĖ
Ė,Č,278,990,ĖČ
Č,ĉ,268,991,Čĉ
ĉ,ÿ,265,992,ĉÿ
ÿÿý,ý,536,993,ÿÿýý
ýÿ,ă,535,994,ýÿă
ăÿ,ÿ,811,995,ăÿÿ
ÿÿþÿ,ý,614,996,ÿÿþÿý
ýþþ,ÿ,719,997,ýþþÿ
ÿþý,þ,659,998,ÿþýþ
þĀþ,Ā,543,999,þĀþĀ
Āý,ā,922,1000,Āýā
āÿĀÿ,ÿ,623,1001,āÿĀÿÿ
ÿĀ,þ,548,1002,ÿĀþ
þÿÿ,Ă,564,1003,þÿÿĂ
Ăÿÿþ,Ā,746,1004,ĂÿÿþĀ
ĀĀ,ā,800,1005,ĀĀā
ā,þ,257,1006,āþ
þÿ,ā,551,1007,þÿā
āÿÿÿ,þ,908,1008,āÿÿÿþ
þ,ö,254,1009,þö
öé,ã,836,1010,öéã
ã,í,227,1011,ãí
í,û,237,1012,íû
û,č,251,1013,ûč
č,Ġ,269,1014,čĠ
Ġ,Ģ,288,1015,ĠĢ
Ģ,ÿ,290,1016,Ģÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿ,ý,553,1017,ÿÿÿÿÿÿÿÿÿÿÿÿÿý
ýý,ÿ,757,1018,ýýÿ
ÿ,Ă,255,1019,ÿĂ
ĂĀÿÿ,ÿ,759,1020,ĂĀÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,979,1021,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿþ,ü,649,1022,ÿÿÿÿÿÿÿÿþü
üĀ,ā,806,1023,üĀā
āĀÿÿÿÿ,Ë,687,1024,āĀÿÿÿÿË
Ë,å,203,1025,Ëå
å,ċ,229,1026,åċ
ċ,Ė,267,1027,ċĖ
Ė,Ĉ,278,1028,ĖĈ
Ĉ,Č,264,1029,ĈČ
Č,ą,268,1030,Čą
ą,Ă,261,1031,ąĂ
ĂĂ,þ,724,1032,ĂĂþ
þ,ú,254,1033,þú
ú,ÿ,250,1034,úÿ
ÿ,ù,255,1035,ÿù
ù,þ,249,1036,ùþ
þ,Ă,254,1037,þĂ
ĂĂ,Ā,724,1038,ĂĂĀ
Ā,û,256,1039,Āû
û,î,251,1040,ûî
î,â,238,1041,îâ
â,÷,226,1042,â÷
÷,Į,247,1043,÷Į
Į,ę,302,1044,Įę
ę,ÿ,281,1045,ęÿ
ÿÿÿþĀ,ÿ,927,1046,ÿÿÿþĀÿ
ÿý,ÿ,534,1047,ÿýÿ
ÿā,ÿ,584,1048,ÿāÿ
ÿþĀ,ÿ,796,1049,ÿþĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1021,1050,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,594,1051,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þüÿ,Ă,617,1052,þüÿĂ
ĂĀÿÿ,ý,759,1053,ĂĀÿÿý
ýÿý,û,923,1054,ýÿýû
û,Ć,251,1055,ûĆ
Ć,Ā,262,1056,ĆĀ
Āÿÿÿ,ö,540,1057,Āÿÿÿö
ö,Ù,246,1058,öÙ
Ù,ê,217,1059,Ùê
ê,÷,234,1060,ê÷
÷,č,247,1061,÷č
č,ĕ,269,1062,čĕ
ĕ,ė,277,1063,ĕė
ė,ď,279,1064,ėď
ď,þ,271,1065,ďþ
þĀÿ,þ,533,1066,þĀÿþ
þý,Ā,546,1067,þýĀ
ĀĀ,þ,800,1068,ĀĀþ
þþ,Ă,720,1069,þþĂ
Ă,þ,258,1070,Ăþ
þþ,ý,720,1071,þþý
ýĀ,ý,625,1072,ýĀý
ýý,û,757,1073,ýýû
û,ü,251,1074,ûü
üÿ,þ,597,1075,üÿþ
þþ,þ,720,1076,þþþ
þüÿ,ÿ,617,1077,þüÿÿ
ÿÿĀ,ā,634,1078,ÿÿĀā
āÿ,ā,529,1079,āÿā
āþ,ÿ,1006,1080,āþÿ
ÿĀÿ,ā,552,1081,ÿĀÿā
ā,Ą,257,1082,āĄ
Ą,ā,260,1083,Ąā
āā,Ā,722,1084,āāĀ
ĀĀþ,Ă,1068,1085,ĀĀþĂ
Ă,ý,258,1086,Ăý
ýþÿ,ý,685,1087,ýþÿý
ýĀ,Ă,625,1088,ýĀĂ
ĂĀÿÿÿ,õ,1020,1089,ĂĀÿÿÿõ
õ,ê,245,1090,õê
ê,ç,234,1091,êç
ç,ë,231,1092,çë
ë,÷,235,1093,ë÷
÷,Ę,247,1094,÷Ę
Ę,Ĥ,280,1095,ĘĤ
Ĥ,Ĕ,292,1096,ĤĔ
Ĕ,ÿ,276,1097,Ĕÿ
ÿÿÿû,Ă,809,1098,ÿÿÿûĂ
ĂÿĀ,ÿ,975,1099,ĂÿĀÿ
ÿÿÿÿÿ,û,516,1100,ÿÿÿÿÿû
ûă,ÿ,810,1101,ûăÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1050,1102,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿþ,Ā,556,1103,ÿÿÿÿÿÿÿÿÿÿÿÿÿþĀ
Āÿÿ,½,531,1104,Āÿÿ½
½,ð,189,1105,½ð
ð,Ġ,240,1106,ðĠ
Ġ,Ĕ,288,1107,ĠĔ
Ĕÿ,Ĉ,1097,1108,ĔÿĈ
Ĉ,Đ,264,1109,ĈĐ
Đ,Ā,272,1110,ĐĀ
Āÿÿÿÿ,ü,549,1111,Āÿÿÿÿü
üþ,Ā,601,1112,üþĀ
Ā,÷,256,1113,Ā÷
÷,õ,247,1114,÷õ
õ,ÿ,245,1115,õÿ
ÿ,ą,255,1116,ÿą
ą,ý,261,1117,ąý
ý,ú,253,1118,ýú
ú,ñ,250,1119,úñ
ñ,è,241,1120,ñè
è,ā,232,1121,èā
ā,ı,257,1122,āı
ı,Ć,305,1123,ıĆ
Ćÿÿÿ,ÿ,939,1124,Ćÿÿÿÿ
ÿÿþÿ,ÿ,614,1125,ÿÿþÿÿ
ÿĀÿÿÿÿÿ,ÿ,681,1126,ÿĀÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1102,1127,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ý,663,1128,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþý
ýþ,ă,644,1129,ýþă
ăÿÿ,ÿ,995,1130,ăÿÿÿ
ÿÿÿÿÿÿÿ,÷,518,1131,ÿÿÿÿÿÿÿ÷
÷,Ø,247,1132,÷Ø
Ø,æ,216,1133,Øæ
æ,ü,230,1134,æü
ü,Ě,252,1135,üĚ
Ě,Ě,282,1136,ĚĚ
Ě,đ,282,1137,Ěđ
đ,Ă,273,1138,đĂ
Ăÿÿ,ý,599,1139,Ăÿÿý
ýā,û,528,1140,ýāû
û,û,251,1141,ûû
û,ÿ,251,1142,ûÿ
ÿā,þ,584,1143,ÿāþ
þüý,Ă,608,1144,þüýĂ
Ă,û,258,1145,Ăû
ûý,þ,779,1146,ûýþ
þýþĀ,Ă,664,1147,þýþĀĂ
ĂĀ,ć,539,1148,ĂĀć
ćÿ,ā,792,1149,ćÿā
ā,ă,257,1150,āă
ăÿÿÿ,ÿ,1130,1151,ăÿÿÿÿ
ÿÿÿÿÿÿÿÿÿý,ü,624,1152,ÿÿÿÿÿÿÿÿÿýü
ü,ú,252,1153,üú
ú,ü,250,1154,úü
üþ,þ,601,1155,üþþ
þü,þ,596,1156,þüþ
þ,ą,254,1157,þą
ąă,ÿ,771,1158,ąăÿ
ÿā,Ā,584,1159,ÿāĀ
Āþ,ÿ,607,1160,Āþÿ
ÿý,ā,534,1161,ÿýā
ā,ü,257,1162,āü
üÿ,ă,597,1163,üÿă
ăą,ÿ,772,1164,ăąÿ
ÿ,ü,255,1165,ÿü
ü,ñ,252,1166,üñ
ñ,ß,241,1167,ñß
ß,é,223,1168,ßé
é,ó,233,1169,éó
ó,ė,243,1170,óė
ė,Ĭ,279,1171,ėĬ
Ĭ,č,300,1172,Ĭč
čÿ,ÿ,971,1173,čÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1127,1174,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ÿ,556,1175,ÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿĀÿÿÿÿÿÿ,ÿ,1126,1176,ÿĀÿÿÿÿÿÿÿ
ÿ,ø,255,1177,ÿø
ø,µ,248,1178,øµ
µ,ċ,181,1179,µċ
ċ,ī,267,1180,ċī
ī,ą,299,1181,īą
ą,Ċ,261,1182,ąĊ
Ċ,ć,266,1183,Ċć
ćÿ,ÿ,792,1184,ćÿÿ
ÿþ,ÿ,563,1185,ÿþÿ
ÿý,û,534,1186,ÿýû
ûü,ą,1074,1187,ûüą
ąÿ,Ă,808,1188,ąÿĂ
ĂĀÿ,÷,703,1189,ĂĀÿ÷
÷,ó,247,1190,÷ó
ó,ā,243,1191,óā
ā,ý,257,1192,āý
ý,ă,253,1193,ýă
ă,ć,259,1194,ăć
ć,é,263,1195,ćé
é,Ø,233,1196,éØ
Ø,Ē,216,1197,ØĒ
Ē,ı,274,1198,Ēı
ı,ÿ,305,1199,ıÿ
ÿÿÿÿÿý,ý,605,1200,ÿÿÿÿÿýý
ýă,ÿ,1193,1201,ýăÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1174,1202,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ý,980,1203,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþý
ýÿü,ą,777,1204,ýÿüą
ąÿ,ÿ,808,1205,ąÿÿ
ÿÿÿ,è,514,1206,ÿÿÿè
è,×,232,1207,è×
×,ò,215,1208,×ò
ò,ċ,242,1209,òċ
ċ,Ę,267,1210,ċĘ
Ę,Ę,280,1211,ĘĘ
Ę,Č,280,1212,ĘČ
Č,þ,268,1213,Čþ
þā,ý,907,1214,þāý
ýþĂ,ÿ,803,1215,ýþĂÿ
ÿ,û,255,1216,ÿû
ûă,û,810,1217,ûăû
ûû,ý,1141,1218,ûûý
ý,û,253,1219,ýû
û,ú,251,1220,ûú
ú,Ā,250,1221,úĀ
Āþý,ă,905,1222,Āþýă
ă,Ċ,259,1223,ăĊ
Ċ,ą,266,1224,Ċą
ąÿÿ,ÿ,1205,1225,ąÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ú,613,1226,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿú
ú,÷,250,1227,ú÷
÷,Ā,247,1228,÷Ā
Āý,Ā,922,1229,ĀýĀ
Ā,ă,256,1230,Āă
ă,ü,259,1231,ăü
üû,ā,778,1232,üûā
ā,ù,257,1233,āù
ùþ,ā,1036,1234,ùþā
āÿÿ,Ă,641,1235,āÿÿĂ
Ă,ć,258,1236,Ăć
ćă,ā,961,1237,ćăā
ā,ö,257,1238,āö
ö,ë,246,1239,öë
ë,ä,235,1240,ëä
ä,ï,228,1241,äï
ï,Ą,239,1242,ïĄ
Ą,Ħ,260,1243,ĄĦ
Ħ,ĝ,294,1244,Ħĝ
ĝ,ÿ,285,1245,ĝÿ
ÿÿÿý,Ā,972,1246,ÿÿÿýĀ
Āÿÿ,Ā,531,1247,ĀÿÿĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,947,1248,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,þ,683,1249,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þú,ÿ,1033,1250,þúÿ
ÿą,ÿ,1116,1251,ÿąÿ
ÿÿÿþĀÿ,þ,1046,1252,ÿÿÿþĀÿþ
þ,°,254,1253,þ°
°,Đ,176,1254,°Đ
Đ,Ģ,272,1255,ĐĢ
Ģ,Ć,290,1256,ĢĆ
Ć,Ĕ,262,1257,ĆĔ
Ĕÿ,ÿ,1097,1258,Ĕÿÿ
ÿÿÿÿþ,ü,667,1259,ÿÿÿÿþü
üĀ,Ă,806,1260,üĀĂ
Ăû,ă,1145,1261,Ăûă
ăÿÿÿÿ,ù,1151,1262,ăÿÿÿÿù
ù,ô,249,1263,ùô
ô,Ā,244,1264,ôĀ
Āā,ā,748,1265,Āāā
āÿ,ú,529,1266,āÿú
ú,Õ,250,1267,úÕ
Õ,ð,213,1268,Õð
ð,ĺ,240,1269,ðĺ
ĺ,Ď,314,1270,ĺĎ
Ď,ÿ,270,1271,Ďÿ
ÿü,ÿ,1165,1272,ÿüÿ
ÿÿĀā,þ,1078,1273,ÿÿĀāþ
þĀÿÿÿ,ÿ,650,1274,þĀÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1202,1275,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿþÿ,Ā,940,1276,ÿÿÿÿþÿĀ
Āÿÿÿÿÿÿÿÿ,ý,627,1277,Āÿÿÿÿÿÿÿÿý
ýāÿÿÿ,ÿ,753,1278,ýāÿÿÿÿ
ÿÿ,Ñ,513,1279,ÿÿÑ
Ñ,à,209,1280,Ñà
à,Ā,224,1281,àĀ
Ā,ġ,256,1282,Āġ
ġ,Ě,289,1283,ġĚ
Ě,Ď,282,1284,ĚĎ
Ďÿ,ÿ,1271,1285,Ďÿÿ
ÿû,ý,1216,1286,ÿûý
ýýÿ,Ą,1018,1287,ýýÿĄ
Ą,ý,260,1288,Ąý
ýý,ü,757,1289,ýýü
ü,ø,252,1290,üø
ø,þ,248,1291,øþ
þÿ,Ă,551,1292,þÿĂ
Ă,ĉ,258,1293,Ăĉ
ĉ,Ą,265,1294,ĉĄ
Ąÿÿ,ÿ,893,1295,Ąÿÿÿ
ÿÿÿÿÿÿÿÿÿÿþ,ÿ,698,1296,ÿÿÿÿÿÿÿÿÿÿþÿ
ÿĀÿÿÿÿÿ,þ,681,1297,ÿĀÿÿÿÿÿþ
þÿ,þ,551,1298,þÿþ
þĀÿÿÿ,Ā,650,1299,þĀÿÿÿĀ
Āÿÿÿÿÿÿÿÿÿ,î,635,1300,Āÿÿÿÿÿÿÿÿÿî
î,ø,238,1301,îø
ø,ć,248,1302,øć
ć,ā,263,1303,ćā
āý,û,1192,1304,āýû
ûû,ÿ,1141,1305,ûûÿ
ÿþ,ā,563,1306,ÿþā
āĄ,Ą,1082,1307,āĄĄ
Ą,ü,260,1308,Ąü
üÿ,ć,597,1309,üÿć
ćć,ÿ,960,1310,ććÿ
ÿ,ú,255,1311,ÿú
ú,ß,250,1312,úß
ß,à,223,1313,ßà
à,ð,224,1314,àð
ð,ğ,240,1315,ðğ
ğ,ĭ,287,1316,ğĭ
ĭ,Ą,301,1317,ĭĄ
Ąÿÿÿ,ÿ,1295,1318,Ąÿÿÿÿ
ÿÿÿþĀÿ,ÿ,1046,1319,ÿÿÿþĀÿÿ
ÿÿÿþÿ,ÿ,526,1320,ÿÿÿþÿÿ
ÿĀÿÿÿÿÿÿÿ,ÿ,1176,1321,ÿĀÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿþ,Ā,532,1322,ÿÿÿÿÿÿÿþĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1248,1323,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿ,ü,514,1324,ÿÿÿü
üû,Ā,778,1325,üûĀ
Āą,ÿ,807,1326,Āąÿ
ÿÿÿÿÿÿ,³,517,1327,ÿÿÿÿÿÿ³
³,Ĉ,179,1328,³Ĉ
Ĉ,Ī,264,1329,ĈĪ
Ī,Ē,298,1330,ĪĒ
Ē,Ą,274,1331,ĒĄ
Ąÿ,ú,824,1332,Ąÿú
úĄ,ü,823,1333,úĄü
üþ,ā,601,1334,üþā
āþ,Ā,1006,1335,āþĀ
Āā,ü,748,1336,Āāü
üĂÿÿÿ,ÿ,978,1337,üĂÿÿÿÿ
ÿÿý,ö,536,1338,ÿÿýö
ö,Ă,246,1339,öĂ
Ăý,û,1086,1340,Ăýû
ûü,Ă,1074,1341,ûüĂ
ĂĀ,ã,539,1342,ĂĀã
ã,Õ,227,1343,ãÕ
Õ,ĳ,213,1344,Õĳ
ĳ,Ğ,307,1345,ĳĞ
Ğ,ÿ,286,1346,Ğÿ
ÿû,Ă,1216,1347,ÿûĂ
Ă,ú,258,1348,Ăú
ú,ą,250,1349,úą
ąÿÿÿ,ÿ,1225,1350,ąÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1275,1351,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿþý,ÿ,677,1352,ÿÿÿÿþýÿ
ÿāþ,ā,1143,1353,ÿāþā
āÿÿ,þ,641,1354,āÿÿþ
þĀÿÿÿÿ,ÿ,1274,1355,þĀÿÿÿÿÿ
ÿÿþ,Í,545,1356,ÿÿþÍ
Í,ã,205,1357,Íã
ã,ċ,227,1358,ãċ
ċ,ĝ,267,1359,ċĝ
ĝ,Ě,285,1360,ĝĚ
Ě,ĉ,282,1361,Ěĉ
ĉÿ,ÿ,992,1362,ĉÿÿ
ÿÿÿþý,Ā,559,1363,ÿÿÿþýĀ
Āû,÷,1039,1364,Āû÷
÷,÷,247,1365,÷÷
÷,þ,247,1366,÷þ
þĀ,ĉ,524,1367,þĀĉ
ĉ,Ć,265,1368,ĉĆ
Ć,Ą,262,1369,ĆĄ
Ąÿÿÿÿ,ÿ,1318,1370,Ąÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,ÿ,637,1371,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿÿü,ă,600,1372,ÿÿüă
ăÿü,Ă,951,1373,ăÿüĂ
Ăÿÿÿ,û,603,1374,Ăÿÿÿû
û,ä,251,1375,ûä
ä,Ć,228,1376,äĆ
Ć,ć,262,1377,Ćć
ć,Ā,263,1378,ćĀ
Āă,ù,1230,1379,Āăù
ùþ,ø,1036,1380,ùþø
ø,Ă,248,1381,øĂ
Ăý,ā,1086,1382,Ăýā
āā,þ,722,1383,āāþ
þ,Ą,254,1384,þĄ
Ąā,ú,1083,1385,Ąāú
ú,ć,250,1386,úć
ć,ĉ,263,1387,ćĉ
ĉÿ,Ā,992,1388,ĉÿĀ
Ā,ú,256,1389,Āú
ú,å,250,1390,úå
å,à,229,1391,åà
àð,Ę,1314,1392,àðĘ
Ę,Ĳ,280,1393,ĘĲ
Ĳ,Ā,306,1394,ĲĀ
Āÿÿÿ,ú,540,1395,Āÿÿÿú
ú,ā,250,1396,úā
āāĀ,ÿ,1084,1397,āāĀÿ
ÿýā,ü,1161,1398,ÿýāü
üþ,ÿ,601,1399,üþÿ
ÿă,ÿ,883,1400,ÿăÿ
ÿÿÿþÿÿ,ÿ,1320,1401,ÿÿÿþÿÿÿ
ÿĀÿÿÿ,þ,642,1402,ÿĀÿÿÿþ
þÿÿý,ā,589,1403,þÿÿýā
āÿĀÿÿ,ÿ,1001,1404,āÿĀÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþý,þ,1128,1405,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþýþ
þĀ,ā,524,1406,þĀā
āĀÿÿÿ,½,666,1407,āĀÿÿÿ½
½,ÿ,189,1408,½ÿ
ÿ,Ĩ,255,1409,ÿĨ
Ĩ,Ē,296,1410,ĨĒ
Ē,ą,274,1411,Ēą
ąÿÿ,÷,1205,1412,ąÿÿ÷
÷,ą,247,1413,÷ą
ą,ā,261,1414,ąā
āý,ÿ,1192,1415,āýÿ
ÿþÿ,þ,1185,1416,ÿþÿþ
þĀĀ,ā,755,1417,þĀĀā
āÿÿÿ,ÿ,908,1418,āÿÿÿÿ
ÿÿ,ú,513,1419,ÿÿú
ú,þ,250,1420,úþ
þ,ø,254,1421,þø
ø,ā,248,1422,øā
āÿú,ă,1266,1423,āÿúă
ă,û,259,1424,ăû
û,æ,251,1425,ûæ
æ,×,230,1426,æ×
×,ľ,215,1427,×ľ
ľ,đ,318,1428,ľđ
đ,ÿ,273,1429,đÿ
ÿÿý,ā,536,1430,ÿÿýā
āþĀ,ÿ,1335,1431,āþĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1351,1432,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿþÿ,ø,604,1433,ÿÿÿÿÿþÿø
ø,Ć,248,1434,øĆ
ĆĀ,ÿ,1056,1435,ĆĀÿ
ÿÿÿÿÿÿÿÿ,ù,519,1436,ÿÿÿÿÿÿÿÿù
ù,È,249,1437,ùÈ
È,è,200,1438,Èè
è,Ě,232,1439,èĚ
Ě,ě,282,1440,Ěě
ě,Ĝ,283,1441,ěĜ
Ĝ,ÿ,284,1442,Ĝÿ
ÿÿû,Ā,894,1443,ÿÿûĀ
Āāþ,ü,775,1444,Āāþü
üĀ,÷,806,1445,üĀ÷
÷,ø,247,1446,÷ø
øÿ,ą,886,1447,øÿą
ą,ċ,261,1448,ąċ
ċ,Ā,267,1449,ċĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,ÿ,1323,1450,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿþĀ,ÿ,849,1451,ÿÿÿÿÿÿÿÿÿÿþĀÿ
ÿÿþý,ÿ,684,1452,ÿÿþýÿ
